,text,label
299980," Cheap... Not worth it: Unless they have drastically improved the V2, I would look else where. My V2 is about 2 1/2 years old and has stopped working. The spindle for the brushes is plastic. With in 6 mos of owning, those rounded out and had to be replaced. The brush ends that holds the brushes in place are plastic, have melted and needs to be replaced. Now something else has broken (I'm sure plastic) and it no longer works. I have a Hoover vacuum that is not that old and is now worthless.",__label__1 
299981," $179 purchase, 3 months of use. What a waste of money!: I own a Hoover steam cleaner, which I love. When our Fantom died, I looked at several vacuums before deciding on this one. I wish I had kept looking.Mine arrived with a part already broken off (the attachments are contained in a cheap plastic cup at the top of the machine). But, I figured it wouldn't affect the way the vacuum worked, so I kept it.The first time I used it, I was impressed. It did a nice job and the 'dirtfinder' was a great added feature. However, when I emptied it, I immediately realized it was not going to be a great appliance - like the other reviewer said, it's a mess. It takes 20 minutes to vacuum and 10 minutes to clean up - the filter, screen, vacuum, dust cup are all impossible to clean completely.It's going back to the shop again and will be given away when it's fixed. I've ordered a Dyson.Save your money and keep shopping. This model is junk.",__label__1 
299982," Not Covered by Hoover Warranty: I bought this vacuum and used it 2 times. The second time I vacuumed my carpet and it did a wonderful job, but I used the hand tools and because the agitator still runs during this time, the belt broke and melted all the plastic and part of the bristles to the brush, I had bits of burnt plastic imbeded in the carpet where it was sitting. I call the warranty dept. and they said because it tells you in the hand book that the agitator still runs while using the hand tools that it was NOT covered. So why have the hand tool attachments if you can't use them? I do NOT recommed this item for that simple fact. I am returning the vacuum and WILL NOT by another Hoover if they refuse to honor their warranties.",__label__1 
299983, Great Suction!!!: This vacuum has tremendous suction and does an excellent job of picking up the dirt!! The handle is a little on the heavy side but is bearable. I like bagless because of the price saving on buying bags but it can be a bit messy when dumping the waste so I just take my trash can to the porch so if a little spills it is outside and not back on my floor!! Overall an excellent machine!!!,__label__2 
299984," I used to like vacuuming...: Now I am just annoyed with it. I agree with everyone else on this page who has had problems with this vacuum. I am amazed that I have the exact same problems! I wish I would have known all this before I bought it a year ago. Belts pop off, hose pops out while you're vacuuming, it's VERY noisy, it's VERY messy to empty the canister/filters (all that dust gets back into the air!), and the hard floor setting spits dirt back at you instead of sucking. I am very disappointed in this vacuum. Not what I would have expected from a Hoover. Probably the most annoying thing about this vacuum is the noise. I can't wait to find a vacuum that is QUIET and easy to maintain so vacuuming becomes fun again.",__label__1 
299985, A wasted opportunity: The worse Dead Can Dance album ever made.......don't let anyone try & convince you otherwise! Light years away from the magic of Within the Realm of the Dying Sun or Into the Labrynth.,__label__1 
299986, You are all dumb: This DCD was the least exciting CD they have ever made. It lacks the original style and grace of the true DCD. If this was the first DCD album I would stop listening to them right this second. These words do not come close to the disappointment i felt after I bought this album. You should avoid this album if you know what good music is. Thank you for listening to me and hope yu learn your lesson.Squishyb,__label__1 
299987, Too fat for the living room: The VGA cable works fine and serves the purpose. I could connect my laptop to my TV and have everyone in the room view the computer on the TV while we worked on a planning session for a wedding. But the cable itself is a bit fat and heavy - not something you want to leave in your living room when you are done. Definitely would still have got it for serviing its purpose though. PNM.,__label__2 
299988," defective: what happened to quality control?: Used it to connect my HP Pavilion laptop to an LG 65"" 3D HD television. I connected both ends and saw....nothing. TV indicated there was no SVGA input. Tried restarting and then rebooting the computer to force a signal out. Still nothing.As a sanity check, I took another SVGA cable from a working desktop computer and tried it. The old cable worked beautifully straight away without any restarting or rebooting and the computer desktop was displayed in sharp exquisite detail on the television.Then I tested the shipped cable using an ohm meter and discovered 4 out of 15 pins were either not wired or were mis-wired! (All 15 pins of the old cable worked.)Left the impression that seller is peddling equipment from a manufacturer whose quality control is seriously deficient.",__label__1 
299989," delicious: I initially heard these organ concertos on YouTube a mere two weeks ago and they were a revelation: virtuoso organ without liturgical associations and Handel at his most playful, occasionally even frolicsome. Ton Koopman and the ensemble understand the scale and decorousness of the baroque at the same time as the uses to which these compositions were put, i.e. interludes for the more portentous oratorios. Accordingly Koopman's formidable skill allows the sometimes demanding passages to sound light and joyous. The audio engineeering is crisp and brings out the lush mix of timbres, of brass and strings with the organ, in all its variety of stops. I can no longer say that Bach is unequalled where organ is concerned; I doubt that I'll ever tire of these Handel gems.",__label__2 
299990," Beware: Owners of Dell computers may not be able to load or listen to this recording without problems. Many Warner Brothers label discs (Teldec, Erato, Warner Classics, etc)have anti-piracy software that many Dell (and some Toshiba) disc drives cannot read without a large amount of background distortion. It isn't present on all, but is on many (I have over 25).",__label__1 
299991," Great combo: This is a great combination. I use it at work on Toughbooks. Refilling the pen is easy. Just turn the barrel counter-clockwise,pull out the old cartridge,and push in the new one.",__label__2 
299992," Not the most descriptive: I must admit not all of my disappointments concerning the book are the authors fault rather a bad experience. I wanted a book with simple projects for a beginner. A lot of the projects were for the home and really don't need to be described in much detail. I was excited to try the nap-time tote, I thought it would be the perfect gift for a baby shower. The amount of fabric needed was written but not the amount of basting tape or the amount of the interfacing, which irked me a bit. After a bad experience with the ill-informed employees at Joann's I was ready to start on the project. After everything there wasn't enough fabric, which could totally be the fault of the incompetent Joann's employees, and not the books. This whole situation makes me glad that I didn't waste my money on this book.There are plenty of better project books. A lot of the good projects that are in the book can easily be found online for free.",__label__1 
299993," Defective Product: This product did not work. Getting through to the company is a long and painful process and when you finally do they treat you rudely and talk to you like you're an idiot. I give this product zero stars and strongly recommend against anyone ever making the mistake of ordering from this company. Amazon, however, was great about helping with the return.",__label__1 
299994, Flip the Script: I really enjoyed the movie. I was completely entertained from opening to closing credits! I think it's about time that a movie was created to give a male perspective of relationships from a woman's point of view!!,__label__2 
299995," Below my expectations: It has very bad adhesive properties and also it does not fuses to itself, edge always remains open and unfolds itself in several hours. I'm using coax seal, and decided to try this one, but looks like this product is total failure.",__label__1 
299996, STINKS! I'm only RATING b/c I have to!: I wish I could be more eloquent with my wording but I prefer honesty. What I have learned is I WILL NOT buy any more of these bogus biographies on Whitney. The majority of them (THIS ONE DEFINITELY) are done by self-serving wannabe artists cashing in on Whitney's death through people that sincerely loved and admired her gift. This dvd will go into the circular file (trashcan)! Don't waste your dollars.,__label__1 
299997," nice for the price: The camera has so far been good. Its pretty small it fits in my small hands perfectly so if you have big hands you may not like it. The picture quality is great. I have not used the camera long so I am unsure on battery life. I bought this camera to use with my Epson R200 printer; I haven't printed anything out but I have played with the settings and they're pretty easy to understand. Overall I love the camera.Con: does not have various modes like sports mode. but has a manual mode which allows you to adjust the settings so if you understand cameras well you'll be able to handle the settingsRevised 2/14/05 its been a couple of months, and I still think the camera is okay. I had to fiddle with the settings to get good indoor pictures (if your having the same problem adjust the iso to 400 instead of auto) Than manual is lacking in picture adjusting.",__label__2 
299998," Not recommended: I totally agree with the reviewers who question the authenticity of this book, or at least the motives behind it. The more I read the more I wondered why this author seems to have had no friends, no positive experiences in his unit. It seems that all his sympathy was for Russians, patisans or soldiers. Strangely, he mentions supposedly friends of him dying in a passing cold way, while each russian person he meets is given 2 pages in which he/she can give lectures on communism.",__label__1 
299999, Useful for remodels: I recently remodeled my house and these came in extremely useful for boring through studs for electrical and plumbing... as well as prepping doors for hardware.,__label__2 
300000, decent get what u pay for: I got this set for around the house and for that it is perfect. To use these all the time they will stand up to abuse but there are better sets out there.Cheers,__label__2 
300001, Rock solid: Perfect solution - stable and accessible. Perhaps a thin piece of felt would be nice at the top of the post to eliminate a possible scratch in the foot when placing it on the stand? But I'm pretty careful...,__label__2 
300002," Fun, humorous, and touching!: I highly recommend this movie ... it's a beautifully documented adventure to fulfill a dream. Gary and Larry are delicious. See it!",__label__2 
300003," Horror that isn't for the faint-hearted: Of the fourteen books of Shaun Hutson's that I have read, this is my all time favourite. The plot twists kept me guessing right to the end of the book, I even found myself on the side of the creatures that had been created from the medical graveyard which are central to the plot and their caretaker.",__label__2 
300004," master and margarita fully filmed: after reading the very amazing book i viewed an italian film adaption and the russian one. the italian left out so much it could hardly be called an adaptation. the russian, on the other hand, includes just about everything, capturing the really wild and fantastic ride which the book is. i recommend first reading the book, then seeing the film. reading the book gives you a chance to enjoy the magic across many hours, to digest the highly imaginative action. after a reading you will be better prepared to enjoy the film, to see how well it realizes the original text and to compare it with what you imagined as you read the book.",__label__2 
300005," Love these pens: I started writing with these when I found a few of my dad's, albeit running out of ink. After receiving these, I'm addicted. Anyone who does a lot of writing has a favorite pen, and these are mine. They write smoothly and have a comfortable grip.",__label__2 
300006," Bill: liar, draft dodger, amoral, our Prez ... unbelievable.: Making an appointment for the ICU ward the nightI read this one ...",__label__1 
300007," not even close...: I was very let down by this recording. I enjoy Glenn Gould's playing immensely for other composers, but he just doesn't seem to really understand these pieces; Sometimes he gets a phrase or two, but only on the surface. It sounds like he just pours syrup all over the music, without really digging any deeper. He actually brags about how quickly he learned some of the pieces before recording them, only hours before rolling the tape. Music like this requires much more patience and thought to really understand its depth and beauty. I found many of his gestures to be very superficial, and thus distracting and irritating...Listen to Peter Rosel, an artist who really 'gets it'",__label__1 
300008," nice little camera: easy to carry, easy to shoot, easy to sownload and great pictures. battery has lasted for over 5 years so far",__label__2 
300009," Where is EUCLID?: I know little about the period the book covers so I am in no position to comment on accuracy. After all, this is why I bought the book - to learn something about antiquity. It was easy to determine in the shop where I purchased it that it was an easy read: furthermore it was bargain priced. I am surprised however that there is no mention of the mathematician Euclid whose famous work helped to shape future mathematical reasoning for centuries. His fifth postulate, in one form or another, is known by most people with a reasonable high school education and commanded the attention of many future, famous mathmaticians. The impact and influence of Euclid's work, socially, culturally and intellectually is undisputed yet Cantor leavers him out - a serious omission. In spite of this I enjoyed the book and look forward to reading his ""The Civilization of The Middle Ages"".",__label__2 
300010," Better to Stay Medievalist than Becoming Bad Classicist.: Simply a bad book. It reads as a tired output of an old man fulfilling a task. His ideas about Roman empire fall sounds, in fact, like those you could read in XIX century divulgation book for children. He talks of a biomedical crisis, but he does not offer data neither deep reasonning to support such simplistic idea. It seems like Mr Cantor believes the Roman Empire fell because too much people begun too used to die.Pitiful book for such a renowned historian.",__label__1 
300011," Great guitar for the price: I bought the S35 for my son for Christmas. I was impressed with the appearance of the guitar and it has a great sound for the money. The action is a little high, but not hard to play. My son is a beginning guitar player and I am sure this instrument will last him many years. I have even considered buying another one for myself.",__label__2 
300012, Great deal with prime membership: I was looking for a fairly inexpensive guitar that I could mail my husband who is deployed in Afghanistan. This was a great choice! I ordered it and had it mailed directly to him! Didn't have to play any extra shipping because it was available in prime shipping! He's happy with the guitar! No complaints here!,__label__2 
300013," Don't buy: I got this Guitar as a gift, I don't like it one bit. My friends and I are learning the guitar and all of there guitars sound great! But mine (the jasmine by takamine s35 acoustic guitar) won't play well! I hope to get a new one soon, for me its truely sad. I wished it play well but it does not so I can't do much about it. This is a warning if you are buying a guitar and want one to play well don't DON'T get this one! If you are buying someone this or have bought someone this you should consisder getting them a different guitar. For its price I guess its ok.... also I can't even play a song on it :( I hope to maybe get a new one soon!!!!!",__label__1 
300014, Great Guitar!: Bought this for my husband for Christmas to learn on and was quite suprised by the quality of sound and of the guitar itself. All around great guitar for the price!! would definetly recommend to anyone!,__label__2 
300015," This is a good guitar.: This is a nice guitar with surprisingly low price. The sound quality was great, and the only thing that disappointed me was the Jasmine sticker on the pickguard wihch I don't like the design. It took me some time to remove the sticker, but except that everything was great.",__label__2 
300016," headset wireless: excellent headset... but the battey die to early... and in six months its not working, not charging. try with the normal microsoft version.",__label__1 
300017," A sharp drop off from the first novel . . .: The first novel read more like a descent work of historical fiction. The second read more like a bad love story.In ""The Puma's Shadow"" you were introduced to the Inca culture and lands and the events leading to their demise. Atahualpa and Pizarro came to life and the chapters detailing the events that took place in Cajamarca took me back to a place I visited years ago.""The Gold of Cuzco"" took me no where. The story line was in short, totally unbelievable. The ""setting up the scene"" was not much better. I was especially disappointed in the descriptions of Sacsayhuaman and Coricancha. It was almost as if the authors had never visited Cuzco, a place from which I had just returned.Read it if you want to finish the trilogy but don't expect to enjoy it too much.",__label__1 
300018," Finger pincher!: This olive pitter pinches your fingers! It is awful! I have thin fingers, but somehow the meat on my pointer gets caught between the metal pieces when I squeeze it closed! Ouch!!!",__label__1 
300019, I can't believe it's only available from 3rd party sellers: Awesome!! This book should should be a must read in public schools. What's wrong with people! This book is inspiring! Ifpeople read more books like this they wouldn't be on anitdepressants.. The word would be a better place. The unavailability of this book is a reflection of society.,__label__2 
300020," disappointed: I had a similar product that worked great, and wanted another like it, however with this one it appears the prongs are too thick and it tears up the cork. It's worthless.",__label__1 
300021, One for work and home: In my opinion there are the best little label printer out there. Have them at work and at home. They are like the Energizer Bunny - they run and run and run.,__label__2 
300022," This is great electrical tape: This is an excellent quality electrical tape. It is very sticky and doesn't come undone even in cold weather. The lesser grades of electrical tape will unravel off themselves or won't even stick to itself to being with. I have the Scotch electrical tapes in every color so I can color code taping in my projects. For connections that will be exposed to weather, I sometimes use a couple coats of liquid electrical tape then cover with this excellent Scotch 33+.",__label__2 
300023," Another Happy Customer: After taking a class and reading a book on sprouting, I was sure I'd never be able to do it. The procedure seemed so complicated, and I had never previously succeeded in growing anything.Only because I'd invested time and money into learning about sprouting, did I decide to buy equipment. This was my first choice because of all the positive reviews.I'm glad I bought it. My husband and I have been regularly enjoying our home-grown alfalfa sprouts for several months. This product is appropriately named. I had no trouble understanding the directions, and I didn't watch a video. The routine from start to finish is easy and doesn't require a lot of time.Add me to the list of people who endorse this product.",__label__2 
300024," Staedtler(R) Multi-4(TM) Multipurpose Writing Instrument: I have mixed thoughts about this instrument.It is extremely useful to have a pen and pencil in one instrument and that fact outweighs my reservations about it which are.1. The pencil has a tendancy to malfunction because the ""cone"" may come loose.2. The .05 lead breaks rather easily though one can get used to this, and the finer lead has the advantage of making a fine mark.3. The highlighter on my instrument doesn't work at all (no great loss).All that said, I'd probably buy another one. This is the second Staedtler that I've bought and the third instrument of its kind (the other was a Rotring).",__label__1 
300025," A boy goes to a site on the net and finds a group of bombers: This book rules. I got it and read it in 4 days. This is probably the best book I have ever read. I would reccommend it to anyone who likes mystery, action, and suspense. I am going to get the other 7 later. I said it and I'll say it again,.....THIS BOOK RULEZ!!!!!",__label__2 
300026," Dress for Diana - a review: Book arrived, via a friend in the US (not postable to Aust) and although the cover was a little scuffed, for the price, not bad. Love the book; just what I was looking for, and although I have only peeked through, I can tell it will be helpful in the research I need.A great memento of a happier time for both Diana and myself. Thanks :D",__label__2 
300027," What was the SS Really All About?: Having just perused Amazons.com listing of books regarding various SS units I must say I am sickened and disgusted by the fawning reviews of the ""elite"" units and the ""fighting spirit"" of these depraved butchers.If any anyone wants to know what the SS was really all about I suggest they read ""Masters of Death"" by Richard Rhodes which details the activities of ""another"" SS configuration: The Einsatz Gruppen.SS men were all brutally trained for a purpose. Desensitization to violence and relying on violence to solve any issue.If anyone is under the delusion that this type of behaviour was limited to Konzentrationlager guards (the aptly named ""totenkopf""). I suggest these so called historians search Yahoo using Babi Yar, Malmedy, or Oradour sur Glan as key words.Shame on these Nazi apogist!",__label__1 
300028," Another Excellent Thermaltake PSU!: I bought this PSU in a pinch when building my new system. I had bought an OCZ ModXStream PSU for my new system back in May or June and when I got it all together I realized the OCZ PSU was DOA(dead on arrival). Big bummer, so I went on Amazon and purchased the other PSU I was looking into, this Thermaltake(being a previous ThermalTake user, I know its good stuff). Paid for overnight shipping, and was well worth it. Plugged it in and works great. Rails are very accurate and rock solid even under heavy load and overclocking. Build quality is top notch and the smokey plated casing looks great in any case. I am now using this PSU in my multi-track recording system and put the higher capacity OCZ that was sent as my replacement back in my gaming computer. Over-all, the Thermaltake is a better built unit and rails are more solid. A+",__label__2 
300029," You should always read the blurb: I accept responsibility for not understanding what this book was about before I opened it and started reading. That being said, I tried to read it all the way through. It wasn't even the subject matter that drove me away. It was the unbelievable plot and silly characters. I am going to give this book the rating I thought it deserved from my point of view, although others may disagree.",__label__1 
300030, UNBELIEVABLE: It was UNBELIEVABLY good! I couldn't put it down. It is so unique and interesting. I would definitely suggest the book to anyone.,__label__2 
300031," Not worth the money: The information is dated and not very useful, except from that of a historical perspective.",__label__1 
300032," Concise, informative and organized: The book covers almost all aspects of solid waste management with excellent presentation: regulations, waste characteristics, collection and transfer, landfill, recycling and recovery, thermal destruction, and chemical and biological transformations. Although it does not discuss all the design details of the disposal alternatives, it is one of the most comprehensive coverage in solid waste management. Strongly recommended.",__label__2 
300033, Good?: The book I received was in poor shape. It was clearly water damaged with a warped cover and was in poor to fair shape overall.,__label__1 
300034," Never imagined I wouldn't like a Bruford CD: As a big fan of Bruford (Earthworks, Crimson, Yes, UK, Bruford) and Levin (Crimson, Gabriel, Lennon, Liquid Tension Experiment, Bozzio Levin Stevens) I figured that a live double disc with this awesome rhythm section would be stellar... how wrong I was. This music is nothing like the ensembles mentioned above; it is very weird avant-garde improvisational jazz. Not that there is anything wrong with that... if you like Mingus, Dolphy, and Coleman there may be quite a bit to enjoy, and maybe I just can't appreciate this style of music.I have listened to this at least twenty times; therefore, this is not my initial reaction to this disc... for me there is nothing enjoyable on this CD. I would recommend any of Bruford's work mentioned above, but pass on this unless you're a fan of this type of music.",__label__1 
300035," Intensive records management: Origianally, when new, this book is part of a package with CD and many other components. I did NOT expect (as the description noted)to receive a CD, however, I fully expected to see all the other components and they were not part of this package. If the components were not part of this sale, the description should have said.",__label__1 
300036," Couldn't Finish It: The characters annoyed me too much. I didn't really feel like there was any chemistry between them, much less emotion. It was basically a constant battling of wits (except that they weren't that witty) followed by sudden passion that had be scratching my head and wondering where the heck that came from. Unfortunately the characters started out promising, which made it all that much more disappointing when they devolved into completely flat one dimensional characters.",__label__1 
300037," cooking with kurma: a very informative and easy to follow book. not like many other vegetarian books, the recipes in this one are well researched and the food taste great. kurma also suggested alternatives when you can't get some of the ingredients.",__label__2 
300038," Too much comedy for me: If you were expecting a real cheesy, humor-filled horror-fest with the first Sleepaway Camp and didn't get what you were looking for, then don't worry, because Sleepaway Camp 2 brings all those elements into the mix, and gratitutous sex and violence are present throughout. And if you're a big fan of comedy-horror films, you're in luck. But it does have one common thread from the first film, which is the death scenes are pretty cool. My personal favorite is the ""crapper scene"", as I like to call it! As for the storyline, its really not that bad, but don't get your hopes up..there is no shocking ending like that of the first film. I'm just kinda disappointed that they chose to go in this direction after the first movie. I'm not a big fan of comedy-horror movies, especially when its a sequel to a more seriously made movie. Again, I liked most of the other elements this movie brings, but there was way too much comedy for me in this one.",__label__1 
300039," Just as good as the original!: There's a new counselor at Camp Rolling Hills just near Camp Arawak named Angela (Pamela Springstein) as the happy campers seem to be dying mysteriously one by one by a psychotic killer.A funny and entertaining sequel to the shocking and outrageous 1983 slasher shocker ""Sleepaway Camp"" is just as good as the original movie! the make-up effects and splatter effects by Bill Johnson are gruesome especially some of the imaginative death scenes like girl drowning in a outhouse and battery acid to the face. Before ""Scream"" parodied the slasher genre there was this movie with spoofs to ""Nightmare on Elm Street"", ""Texas Chainsaw Massacre"" and ""Friday The 13th"".The DVD has a crisp transfer and good audio with some fine extras like audio commentary, behind the scenes footage and outtakes, trailer, teaser to ""Sleepaway Camp III"" and still galleries.",__label__2 
300040," Enjoy it for what it is: We were looking for a cheesy B-movie to watch, and The Devil's Cock sure fits that bill! In the same category as Attack of the Killer Tomatoes (only apparently with a much lower budget), TDC looks like it was made with love and shoestrings - and a chicken puppet. And some ketchup. And a twelve-year-old with a computer. Anyhow, if you're willing not to take it seriously and just go for the laughs, it's great. The actress who plays Mascara (I'm guessing that's Thirtina O'Blivion?) is terrific, totally chews up the scenery, and you can't help but root for the tough redneck girl who won't let the devil loose in her little town. If you have an hour to kill and flexible expectations, then this might just be the movie for you!",__label__2 
300041," for busy parents with short attention span ?: This book is not very well-written, and a lot of what is said is actually common sense. It feels watered-down and rush, although I believed it was intended for busy readers for a quick reference. Certainly not all books have to be ""scholarly,"" but the writing and content seem to reflect the author's lack of academic background and credentials (??)There are much better options for books on this subject.",__label__1 
300042," Beware Tracking Problems and Out of Date POIs: I bought this unit in anticipation of using it with my laptop on a long road trip. The software loaded fine and worked with the GPS receiver included with it. While using it a few times, however, I've found some serious limitations. First, the user interface is completely unique and requires some getting used to - it's not really bad but I'm the only one in my family that's taken the time to figure it out. Second, the points-of-interest (POIs), like gas stations, restaurants, etc., are very sparse and out-of-date. Third, and perhaps most disturbing, is that the GPS receiver loses lock on the GPS satellite signals in overcast skies. This might not matter if you're cruising along on a highway, but not when your trying to find your next turn. For these reasons, I recommend looking elsewhere for a laptop-based GPS unit.",__label__1 
300043," Simple but Interesting Illustrations: I read this book as an assignment in my ""Literature for Children"" course at West Virginia State University. Although the story and the pictures are extremely simple, the story has a good moral and the pictures are really interesting. It is amazing that all of the illustrations (especially the background) are drawn with only a simple line. This is a cute story.",__label__2 
300044," 2012 new design is BAD: I have always used these PaperMate flexGrip pens. However, the latest order I received are not the same as before. Even though on the box they show the original style pen, the pens inside are now changed to the 70% recycled material version). There is nothing wrong with the new pen appearance. The major flaw is now the new ink is much lighter blue. If you liked the original dark blue ink, this will disappoint you.I just went to the PaperMate site, and I confirmed that they don't carry the original pens as shown in the photo anymore.",__label__1 
300045," very good for modelers: I ordered this book in Amazon and I had no expectations at all. I was just sort of collecting all the information I can about the British Challenger MBT since I have my Tamiya kit crying to be built. The book starts with some pictures of early Challenger prototypes and a couple of assembly line factory pics as well, also interior views including two where the personal is loading the monster's main gun. There are some pictures of the variants too, the Challenger Training Tank (2), the Challenger with the Mine Plough (1) and the Repair & Recovery Vehicle (9). The other 90% are open pics of the tank (very good ones) with detailed information, including campaigns in The Gulf and Bosnia. Also there is the history of the development of the tank and its versions, although I think the Concord's Challenger 1 & 2 is much better in this subject. Finally, the last five pages are dedicated to the Challenger 2. I've bought four books from Europa Militaria...so far, so good.",__label__2 
300046," VERY INFORMATIVE!: This book helped a great deal. I bought it for my nephew, who wants to be an actor, but I read it before giving it to him. Wow! It really tells you like it is. My nephew thought it was great too. He's already well on his way to being a star and ""Do You Want To Be An Actor?"" gave him his start.",__label__2 
300047," Well written and informative: I really liked the book and how it was written. The author gives the reader a lot of information and understanding of Manet, his family and the other artists of the times. I ratred it at 4 stars as I thought there were, at times, almost too much time given to other topics ie. the Franco Prussian war. Of course this was an important influence on Paris and its inhabitants, but perhaps too much space and time given to this subject.",__label__2 
300048," My eyes appreciate big eye needles: Since I began needing reading glasses, I appreciate inventions like big eye needles more and more. It certainly saves time when you need to thread them. These are nice needles and they are easy to work both threading and quilting.",__label__2 
300049," Milwaukee demolition set: The first time i used the Torch blade it went dull after 3 pieces of 1.5"" EMT. The 2nd blade only lasted a little bit longer, but the third is lasting a decent amount of time so not sure whats up. The case is pretty cool though. Havent used the other blades yet so cant comment on them. I think ill just stick to lenox blades",__label__1 
300050," Polish Golabki: Great for a lot of Polish cooking - especially stuffed cabbage. Product came very quickley. The only reason it didn't get 5 stars is because of the shipping price. (a little rediculous) If you live in the states, I would check your local foreign foods store before you dive into this.",__label__2 
300051, One of the best albums I've heard so far this year!!!: This album was introduced to me while on an airline on a business trip and I loved the song so much I just had to have the album and now that I have been listening to it for a while it's truly a remarkable work of art!,__label__2 
300052," As Always, the Best...: What can I possibly say? It's Mehdi! He's the best of the best. I really don't think it is possible to get a ""bad"" Mehdi CD. He is awsesome and this is no exception! I highly recommend adding it to your collection. It's perfect for those long drives in the car or at home with family and friends.",__label__2 
300053," Haba brand is GREAT: I purchased the wooden play foods from Haba for my kids' play kitchen. After the lead scare and other toxins in the plastic food, I phased it all out and went to lead free wood food. They are more durable, much cuter and my girls love to play with them! The play foods from Haba are very well made and well worth the price.",__label__2 
300054," Too pricey!: Their was only 1 strawberry in the package. I was not happy about that. It states this, but in small parenthesis. It was too costly for just one little wooden strawberry.",__label__1 
300055, Very Boring: Very slow moving story...not very enticing...sound quality not great. We did not finish this movie as it did not hold our interest. Unusual experience at best.,__label__1 
300056," Lives Up To The Hype: I have heard about this guy for years and finally took a listen. Well, worth the time. I love uplifting music that isn't preachy and this one is certainly one of the best I have run across. Well worth having for those who want to stay in the spiritual flow.",__label__2 
300057," Beware - not ""band approved"": I was recently browseing the Lunasa site and found they had a new albulm. Joy! Lunasa is one of the driving forces in modern Celtic music IMHO, so I was all ready to rush out and get copy from Amazon. However, the band also mentions (on their site, http://www.lunasa.ie) that they have split from Green Linnet, and that the version of albulm from them is not as they wanted. They offer an ""artist approved"" version for sale from their web site. I suggest you get that instead, at least till Amazon stocks it.",__label__1 
300058," Not satisfied but the reciever of the gift was: The color varies greatly by channel. Sometimes looks pale and off tint. The user manual for TV setup functions are terrible. The radio is a pain to set. Can't go direct to a channel to set. Only mfg who had a decent reliability rating. But she liked it for the kitchen as a gift, so she kept it, but I'm not happy with it.",__label__1 
300059," Dont Buy for the iPod integration!: The iPod integration is pretty basic to the point of irritation. Can't navigate iPod Menu on the LCD screen and Can't play video from the latest iPods(Apple to blame here.. but Philips is not doing much to fix it either).The LCD size is too small for viewing from more than 4 feet away.Product is otherwise of good quality... Good Sound, easy to use.",__label__1 
300060," Reclamo por producto incompleto: Buenas noches, no estamos satisfechos con la compra++.Este producto no vino con control remoto, ni accesorios de instalación, ni manual de instrucciones, por lo que no es posible utilizarlo.Su ayuda enviando estos implementos que faltan.Saludos,",__label__1 
300061," NIBO disappoints: At the beginning, everything was looking good, I was happy with the lighter. Only a few months later the flame goes out after less than one second, the torches are uneven even when the flame lasts... It has fallen apart and is basically unusable.Do not waste your money, research and buy a better productI have seen similar comments made by users at a cigar cite I use, so beware",__label__1 
300062, Excellent.: This was great. I have been to see Don Curry do his stand up routine and I am hooked on his comedy.,__label__2 
300063," Nice, Comprehensive Overview of Terrier History and Origins: I found this to be a nice, comprehensive overview of the origins of the Terrier breeds in England and their introduction into North America. The author makes the subject interesting and gives plenty of information as well as references to other works and authors. The book contains old prints and photos of early types and varieties of terriers. A chapter is devoted to each individual terrier breed and has complete AKC standards at the back of the book. Very informative for the Terrier Fancier.",__label__2 
300064," The Drum Book: I believe this book is a must have for anyone who loves to play the drums. It has many detailed and interesting pictures and fasinating information about the early years of the drum set. Although, I also believe that it tends to be from a british point of view and does skip over a lot of what has happened with the drum set in more recent years, but it would be an enjoyable book for anyone who likes to sit down and play on their drumset!",__label__2 
300065," Great Lip conditioner: I love this product, it doesn't leave your lips waxy at all. I've been using it instead of lipstick, just a little lipliner and then this, keeps my lips moist and shiny. Love it!",__label__2 
300066," Excellent steel, right-handed only: The Shun Steel series is identical to the Classic series, but with a steel handle. As such, this is a fantastic knife. The Steel line is being discontinued, so they are some of the best buys on the market at cut-rate prices. Certainly the best buy from a non-specialty store.Just be aware that the D-shape handle is designed for right-handed people only. Similarly, like most Japanese knives, the blade is ground with a right-handed bias. Shun also sells a left-handed version, but this is not it. Amazon should note that in the description.",__label__2 
300067," AMAZON CENSORS ART- RIPS OFF CUSTOMERS!: I waited months for this to come out. I bought it, waited a week for arrival, only to find my copy censored. Amazon should be ashamed of them selves.Other then that, great flick! Don't look for artistic meaning in zombie porno, that's just ridiculous. Great camp value and joanna Angel's a total foxxx! And as far as tommy pistol having the Master Shake tatoo right on brother! AQUA TEEN HUNGER FORCE NUMBER ONE IN THE HOOD G!",__label__1 
300068," Excellent: I came to this book with some knowledge of c++ and java so I can't really say how I would have found it if I was a complete beginner. Having said that, however, I must state that I found this book to be very well structured. The concepts were clearly explained and the author doesn't waste time with too many examples, only what is necessary to get the point across. So indeed, in less than 21 days I was up and running (well maybe walking briskly). I look forward to more books by this author.",__label__2 
300069, WOW! What great help.: I was amazed at how easy this book was to follow. I was worried when I was told I would need to learn C# but was very comforted when I got a hold of this book. The format was easy to follow and the information never bored me or got bogged down. I would recommend this book to anyone with any knowledge of programming. It will open a whole new world. The points were pertinent and I find myself always going back to this book as a reference.,__label__2 
